enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_years,company_size_num,last_new_job_num,training_per_year,experience_bucket,city_dev_bucket
24181,city_7,0.647,Male,Has relevent experience,Part time course,Masters,STEM,11,10/49,,never,24,0.0,11.0,,0.0,2.0,11-20,Medium
2114,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,1,166,0.0,6.0,74.5,1.0,23.714285714285715,6-10,High
2664,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,8,0.0,4.0,74.5,1.0,1.6,2-5,High
2290,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,2,5,0.0,15.0,10000.0,2.0,0.3125,11-20,High
23546,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,14,0.0,5.0,,0.0,2.3333333333333335,2-5,Medium
5682,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,328,0.0,21.0,10000.0,5.0,14.909090909090908,20+,High
6171,city_83,0.923,Male,Has relevent experience,Part time course,Masters,Humanities,2,10000+,Pvt Ltd,1,52,0.0,2.0,10000.0,1.0,17.333333333333332,2-5,High
11396,city_103,0.92,Male,No relevent experience,no_enrollment,,,4,,,never,190,0.0,4.0,,0.0,38.0,2-5,High
21043,city_73,0.754,,Has relevent experience,no_enrollment,High School,,>20,10000+,Public Sector,2,116,0.0,21.0,10000.0,2.0,5.2727272727272725,20+,Medium
19797,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,13,100-500,Pvt Ltd,>4,8,1.0,13.0,300.0,5.0,0.5714285714285714,11-20,Medium
3350,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,never,7,1.0,9.0,10000.0,0.0,0.7,6-10,High
27620,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,1,69,0.0,9.0,,1.0,6.9,6-10,High
13441,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,9,<10,Pvt Ltd,3,31,0.0,9.0,,3.0,3.1,6-10,High
22538,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,39,0.0,7.0,,1.0,4.875,6-10,Medium
14098,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,1,45,0.0,11.0,,1.0,3.75,11-20,High
12776,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,,>4,76,0.0,10.0,,5.0,6.909090909090909,6-10,High
5494,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,59,1.0,21.0,,2.0,2.6818181818181817,20+,High
19098,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,33,0.0,21.0,,2.0,1.5,20+,Medium
8355,city_45,0.89,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,254,0.0,10.0,300.0,5.0,23.09090909090909,6-10,High
14758,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,17,0.0,4.0,10000.0,1.0,3.4,2-5,High
3379,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0.0,21.0,,5.0,2.5454545454545454,20+,High
32791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,82,0.0,11.0,74.5,2.0,6.833333333333333,11-20,High
20941,city_72,0.795,,Has relevent experience,Full time course,Primary School,,4,50-99,Pvt Ltd,1,30,0.0,4.0,74.5,1.0,6.0,2-5,Medium
6623,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,0.0,16.0,2999.5,4.0,0.8823529411764706,11-20,High
22147,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,Public Sector,1,28,0.0,2.0,,1.0,9.333333333333334,2-5,High
32539,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,160,0.0,21.0,,1.0,7.2727272727272725,20+,High
17525,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,3,17,0.0,12.0,300.0,3.0,1.3076923076923077,11-20,High
9241,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,3,10,0.0,11.0,,3.0,0.8333333333333334,11-20,High
25368,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,166,0.0,6.0,300.0,4.0,23.714285714285715,6-10,Medium
8171,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,3,5000-9999,Pvt Ltd,1,78,0.0,3.0,7499.5,1.0,19.5,2-5,High
12102,city_19,0.682,Male,Has relevent experience,,Masters,STEM,4,50-99,Pvt Ltd,1,68,1.0,4.0,74.5,1.0,13.6,2-5,Medium
5713,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,23,0.0,4.0,749.5,1.0,4.6,2-5,Medium
28969,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,64,0.0,21.0,300.0,2.0,2.909090909090909,20+,High
19382,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,3,1.0,15.0,74.5,3.0,0.1875,11-20,High
29790,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,21,1.0,9.0,,1.0,2.1,6-10,High
3509,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,12,,,2,64,0.0,12.0,,2.0,4.923076923076923,11-20,High
2573,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,69,1.0,10.0,10000.0,1.0,6.2727272727272725,6-10,Medium
29125,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Primary School,,7,,,2,96,0.0,7.0,,2.0,12.0,6-10,Medium
14431,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,3,62,0.0,11.0,,3.0,5.166666666666667,11-20,High
7251,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,>4,246,0.0,6.0,,5.0,35.142857142857146,6-10,High
31559,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,44,0.0,21.0,300.0,5.0,2.0,20+,High
4040,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,154,0.0,7.0,2999.5,1.0,19.25,6-10,High
31189,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Public Sector,1,42,1.0,5.0,,1.0,7.0,2-5,Low
11199,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,4,56,1.0,15.0,,4.0,3.5,11-20,Medium
10963,city_67,0.855,Male,No relevent experience,Full time course,High School,,11,,,1,20,1.0,11.0,,1.0,1.6666666666666667,11-20,High
3288,city_2,0.7879999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,2,222,0.0,5.0,,2.0,37.0,2-5,Medium
4797,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,18,1.0,5.0,,1.0,3.0,2-5,Medium
12177,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Funded Startup,1,81,0.0,9.0,74.5,1.0,8.1,6-10,High
18600,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,never,25,0.0,0.0,10000.0,0.0,25.0,0-1,Medium
24494,city_150,0.698,Male,Has relevent experience,Full time course,Masters,STEM,4,,,2,138,1.0,4.0,,2.0,27.6,2-5,Medium
18181,city_24,0.698,,Has relevent experience,Full time course,High School,,5,,,1,43,1.0,5.0,,1.0,7.166666666666667,2-5,Medium
638,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,Business Degree,1,<10,Pvt Ltd,1,52,1.0,1.0,,1.0,26.0,0-1,High
31623,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,69,0.0,12.0,10000.0,2.0,5.3076923076923075,11-20,High
32199,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,2,48,0.0,7.0,,2.0,6.0,6-10,High
23882,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,67,0.0,10.0,10000.0,1.0,6.090909090909091,6-10,High
12434,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,74,0.0,4.0,300.0,1.0,14.8,2-5,High
25976,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,246,1.0,5.0,300.0,1.0,41.0,2-5,Medium
15444,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,278,0.0,21.0,300.0,1.0,12.636363636363637,20+,High
6869,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,51,0.0,6.0,749.5,1.0,7.285714285714286,6-10,High
11592,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,14,50-99,NGO,1,50,0.0,14.0,74.5,1.0,3.3333333333333335,11-20,High
21831,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,72,1.0,10.0,,5.0,6.545454545454546,6-10,High
10300,city_102,0.804,Male,No relevent experience,no_enrollment,Masters,Business Degree,10,10000+,Public Sector,2,52,0.0,10.0,10000.0,2.0,4.7272727272727275,6-10,High
19420,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,79,0.0,5.0,74.5,3.0,13.166666666666666,2-5,Medium
17812,city_76,0.698,Male,Has relevent experience,Part time course,Masters,STEM,7,,,3,56,1.0,7.0,,3.0,7.0,6-10,Medium
14315,city_165,0.903,,No relevent experience,Full time course,High School,,1,,,never,122,0.0,1.0,,0.0,61.0,0-1,High
14076,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,80,0.0,21.0,,1.0,3.6363636363636362,20+,High
11797,city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,18,0.0,21.0,74.5,5.0,0.8181818181818182,20+,Medium
3909,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,1000-4999,NGO,1,48,0.0,1.0,2999.5,1.0,24.0,0-1,High
13877,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,2,42,0.0,20.0,7499.5,2.0,2.0,11-20,High
29549,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,113,0.0,4.0,74.5,1.0,22.6,2-5,High
433,city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,12,1.0,5.0,,0.0,2.0,2-5,Medium
10753,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,100-500,NGO,1,22,0.0,16.0,300.0,1.0,1.2941176470588236,11-20,High
11509,city_21,0.624,,Has relevent experience,,Graduate,STEM,4,100-500,Pvt Ltd,4,26,1.0,4.0,300.0,4.0,5.2,2-5,Medium
17591,city_103,0.92,,No relevent experience,,,,3,,,never,174,0.0,3.0,,0.0,43.5,2-5,High
14965,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,,,,,70,0.0,,,,70.0,,High
14722,city_69,0.856,,Has relevent experience,no_enrollment,Masters,Other,7,50-99,Pvt Ltd,1,95,0.0,7.0,74.5,1.0,11.875,6-10,High
1469,city_159,0.843,,No relevent experience,Full time course,Graduate,STEM,4,,,,28,0.0,4.0,,,5.6,2-5,High
5853,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,>4,48,0.0,7.0,,5.0,6.0,6-10,Medium
4675,city_11,0.55,Male,No relevent experience,Full time course,High School,,4,,,never,23,0.0,4.0,,0.0,4.6,2-5,Low
23985,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,3,0.0,12.0,,1.0,0.23076923076923078,11-20,High
22717,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,,,19,1.0,4.0,74.5,,3.8,2-5,Medium
27817,city_21,0.624,Male,No relevent experience,Full time course,High School,,5,,,never,73,1.0,5.0,,0.0,12.166666666666666,2-5,Medium
19397,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,4,168,1.0,11.0,,4.0,14.0,11-20,High
24903,city_21,0.624,,No relevent experience,Part time course,High School,,<1,,,never,50,0.0,0.0,,0.0,50.0,0-1,Medium
30872,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,17,0.0,10.0,10000.0,5.0,1.5454545454545454,6-10,High
16376,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6,5000-9999,NGO,never,31,0.0,6.0,7499.5,0.0,4.428571428571429,6-10,High
1895,city_36,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,1,38,0.0,15.0,,1.0,2.375,11-20,High
20848,city_10,0.895,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,94,0.0,12.0,74.5,1.0,7.230769230769231,11-20,High
1993,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,7,1.0,1.0,74.5,1.0,3.5,0-1,Medium
18768,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,2,55,0.0,6.0,300.0,2.0,7.857142857142857,6-10,Medium
22006,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,54,0.0,4.0,,0.0,10.8,2-5,High
18323,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,5,,,never,105,0.0,5.0,,0.0,17.5,2-5,High
32661,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,10,0.0,6.0,10000.0,1.0,1.4285714285714286,6-10,Medium
33258,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,9,10/49,Pvt Ltd,4,111,1.0,9.0,,4.0,11.1,6-10,High
24296,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,16,1.0,5.0,,1.0,2.6666666666666665,2-5,Medium
21781,city_11,0.55,Male,No relevent experience,Full time course,High School,,2,,,1,10,1.0,2.0,,1.0,3.3333333333333335,2-5,Low
20248,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0.0,15.0,74.5,4.0,3.125,11-20,High
3506,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,15,0.0,17.0,74.5,5.0,0.8333333333333334,11-20,High
7061,city_65,0.802,,Has relevent experience,Full time course,Graduate,STEM,6,,,,100,0.0,6.0,,,14.285714285714286,6-10,High
12272,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,,1,20,0.0,9.0,300.0,1.0,2.0,6-10,High
32542,city_64,0.6659999999999999,Other,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,never,76,0.0,21.0,,0.0,3.4545454545454546,20+,Medium
18834,city_73,0.754,Female,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,3,49,0.0,5.0,,3.0,8.166666666666666,2-5,Medium
6744,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,12,0.0,10.0,300.0,1.0,1.0909090909090908,6-10,Medium
13339,city_21,0.624,Male,No relevent experience,Part time course,Graduate,Other,<1,10/49,Pvt Ltd,1,10,1.0,0.0,,1.0,10.0,0-1,Medium
20712,city_71,0.884,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,98,0.0,21.0,,5.0,4.454545454545454,20+,High
25805,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,10000+,Pvt Ltd,1,25,0.0,1.0,10000.0,1.0,12.5,0-1,High
19387,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,34,0.0,14.0,2999.5,1.0,2.2666666666666666,11-20,High
28471,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,0.0,21.0,10000.0,5.0,1.6363636363636365,20+,High
17306,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,4,,,2,34,1.0,4.0,,2.0,6.8,2-5,Medium
692,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,2,0.0,21.0,300.0,1.0,0.09090909090909091,20+,High
7493,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,84,0.0,6.0,74.5,2.0,12.0,6-10,High
30723,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,NGO,1,15,0.0,13.0,2999.5,1.0,1.0714285714285714,11-20,High
32470,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,1,15,0.0,11.0,,1.0,1.25,11-20,High
22164,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,>4,113,0.0,21.0,,5.0,5.136363636363637,20+,High
12331,city_79,0.698,,No relevent experience,Part time course,,,2,,,,28,1.0,2.0,,,9.333333333333334,2-5,Medium
31165,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,2,,,never,114,0.0,2.0,,0.0,38.0,2-5,Medium
30395,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,15,50-99,Pvt Ltd,>4,64,0.0,15.0,74.5,5.0,4.0,11-20,High
5500,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,>4,15,0.0,5.0,,5.0,2.5,2-5,High
12611,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,5,,,1,24,1.0,5.0,,1.0,4.0,2-5,High
2244,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,64,0.0,15.0,74.5,3.0,4.0,11-20,High
3986,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,10,0.0,4.0,10000.0,2.0,2.0,2-5,High
29198,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,52,0.0,5.0,2999.5,5.0,8.666666666666666,2-5,High
23080,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,46,0.0,21.0,,1.0,2.090909090909091,20+,High
30412,city_104,0.924,Male,No relevent experience,Full time course,,,3,,,>4,264,0.0,3.0,,5.0,66.0,2-5,High
28378,city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,8,1000-4999,Pvt Ltd,1,28,0.0,8.0,2999.5,1.0,3.111111111111111,6-10,Medium
6475,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,204,0.0,2.0,,0.0,68.0,2-5,High
663,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,212,0.0,21.0,74.5,5.0,9.636363636363637,20+,High
5591,city_117,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,3,14,0.0,7.0,749.5,3.0,1.75,6-10,Medium
15552,city_116,0.743,,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,,8,0.0,2.0,7499.5,,2.6666666666666665,2-5,Medium
13313,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,110,0.0,4.0,10000.0,1.0,22.0,2-5,Medium
30832,city_149,0.6890000000000001,Other,No relevent experience,,Graduate,STEM,1,,,1,116,1.0,1.0,,1.0,58.0,0-1,Medium
31166,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,never,31,0.0,6.0,2999.5,0.0,4.428571428571429,6-10,Medium
7695,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,66,0.0,8.0,300.0,1.0,7.333333333333333,6-10,Medium
4395,city_120,0.78,Male,No relevent experience,no_enrollment,Masters,Humanities,6,500-999,Public Sector,>4,20,0.0,6.0,749.5,5.0,2.857142857142857,6-10,Medium
8245,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,17,0.0,14.0,300.0,5.0,1.1333333333333333,11-20,High
10452,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,308,0.0,9.0,10000.0,5.0,30.8,6-10,High
3640,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Pvt Ltd,>4,26,0.0,18.0,749.5,5.0,1.368421052631579,11-20,High
27673,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,19,0.0,20.0,,1.0,0.9047619047619048,11-20,High
30356,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,2,17,1.0,17.0,,2.0,0.9444444444444444,11-20,Medium
20701,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,never,20,0.0,7.0,,0.0,2.5,6-10,High
18307,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,44,1.0,0.0,,1.0,44.0,0-1,High
13799,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,50-99,Pvt Ltd,2,212,0.0,9.0,74.5,2.0,21.2,6-10,Medium
12369,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,87,1.0,5.0,,1.0,14.5,2-5,Low
14279,city_176,0.764,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,2,12,0.0,4.0,,2.0,2.4,2-5,Medium
29761,city_160,0.92,Male,No relevent experience,Full time course,Graduate,Other,3,,,never,13,1.0,3.0,,0.0,3.25,2-5,High
27320,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,102,1.0,21.0,10000.0,5.0,4.636363636363637,20+,High
17687,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,30,1.0,6.0,300.0,1.0,4.285714285714286,6-10,High
18685,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,94,0.0,21.0,749.5,1.0,4.2727272727272725,20+,High
18224,city_128,0.527,Male,Has relevent experience,Full time course,High School,,1,,,never,25,1.0,1.0,,0.0,12.5,0-1,Low
15972,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,3,24,0.0,19.0,749.5,3.0,1.2,11-20,High
30585,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,10,0.0,6.0,74.5,3.0,1.4285714285714286,6-10,High
16884,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,40,0.0,15.0,300.0,5.0,2.5,11-20,High
28688,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,>4,116,0.0,13.0,749.5,5.0,8.285714285714286,11-20,High
16068,city_141,0.763,,Has relevent experience,,Masters,STEM,19,,,never,28,0.0,19.0,,0.0,1.4,11-20,Medium
10634,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,166,1.0,21.0,,5.0,7.545454545454546,20+,High
4933,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,152,0.0,21.0,,5.0,6.909090909090909,20+,High
12622,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,never,10,0.0,4.0,74.5,0.0,2.0,2-5,High
22001,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,83,0.0,21.0,,5.0,3.772727272727273,20+,High
22882,city_114,0.926,,Has relevent experience,Full time course,Phd,STEM,14,50-99,Pvt Ltd,>4,61,0.0,14.0,74.5,5.0,4.066666666666666,11-20,High
17364,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,Other,5,,,1,17,1.0,5.0,,1.0,2.8333333333333335,2-5,Low
8254,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,41,0.0,11.0,300.0,5.0,3.4166666666666665,11-20,High
23966,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,17,0.0,21.0,10000.0,1.0,0.7727272727272727,20+,High
12771,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Funded Startup,2,46,0.0,2.0,,2.0,15.333333333333334,2-5,Medium
29007,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,131,0.0,13.0,74.5,1.0,9.357142857142858,11-20,High
11107,city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,55,0.0,7.0,300.0,1.0,6.875,6-10,Medium
7294,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,12,0.0,11.0,300.0,2.0,1.0,11-20,High
23085,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,15,50-99,Pvt Ltd,3,84,0.0,15.0,74.5,3.0,5.25,11-20,Medium
6945,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,94,0.0,21.0,10000.0,5.0,4.2727272727272725,20+,High
12710,city_116,0.743,,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,20,0.0,9.0,2999.5,1.0,2.0,6-10,Medium
6340,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,3,76,0.0,21.0,,3.0,3.4545454545454546,20+,High
29985,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,124,0.0,21.0,2999.5,1.0,5.636363636363637,20+,High
20889,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,68,0.0,21.0,10000.0,5.0,3.090909090909091,20+,High
13885,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,22,0.0,18.0,10000.0,1.0,1.1578947368421053,11-20,High
30927,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,,,2,54,1.0,5.0,,2.0,9.0,2-5,High
22249,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,1,12,0.0,21.0,,1.0,0.5454545454545454,20+,High
